id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,code_student,date_registration,date_unregistration
674222,M,Ireland,HE Qualification,,35-55,0,60,N,Pass,1475,-22.0,
674226,M,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,1476,-15.0,
674236,M,Wales,A Level or Equivalent,0-10%,0-35,0,120,N,Distinction,1477,-23.0,
674260,M,South West Region,A Level or Equivalent,40-50%,0-35,0,120,N,Fail,1478,-105.0,
674261,M,Yorkshire Region,A Level or Equivalent,oct-20,0-35,0,60,N,Withdrawn,1479,-67.0,-22.0
674262,F,Wales,HE Qualification,40-50%,0-35,0,90,N,Distinction,1480,-46.0,
674320,M,South East Region,Lower Than A Level,oct-20,0-35,0,120,N,Pass,1481,-109.0,
674387,M,North Western Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,1482,-43.0,
674406,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,1483,-114.0,
674451,M,Scotland,HE Qualification,60-70%,0-35,0,60,N,Pass,1484,-85.0,
674478,F,London Region,A Level or Equivalent,oct-20,0-35,0,120,N,Fail,1485,-114.0,
674484,M,Scotland,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,1486,-77.0,
674497,M,Wales,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,1487,-25.0,
674509,M,Scotland,HE Qualification,30-40%,35-55,0,60,N,Pass,1488,-95.0,
674584,M,North Region,A Level or Equivalent,,0-35,0,60,N,Distinction,1489,-108.0,
674594,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,1490,-114.0,
674617,M,London Region,HE Qualification,30-40%,0-35,0,60,N,Withdrawn,1491,-58.0,12.0
674644,M,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,1492,-109.0,
674657,M,South Region,HE Qualification,20-30%,35-55,0,150,N,Pass,1493,-56.0,
674671,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,1494,-98.0,
674691,F,South Region,HE Qualification,40-50%,0-35,0,60,N,Distinction,1495,-91.0,
674694,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,1496,-113.0,
674699,F,South Region,No Formal quals,90-100%,0-35,0,120,N,Distinction,1497,-57.0,
674751,M,North Western Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,1498,-99.0,
674764,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,1499,-46.0,12.0
674814,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,240,N,Withdrawn,1500,-95.0,-2.0
674831,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,60,Y,Pass,1501,-112.0,
674870,F,West Midlands Region,A Level or Equivalent,oct-20,0-35,0,120,N,Pass,1502,-107.0,
674911,M,Ireland,Lower Than A Level,,0-35,0,60,N,Withdrawn,1503,-109.0,-102.0
674921,M,London Region,Lower Than A Level,60-70%,0-35,0,60,N,Distinction,1504,-21.0,
674935,M,Wales,A Level or Equivalent,90-100%,0-35,0,90,N,Withdrawn,1505,-112.0,
674970,M,North Region,Lower Than A Level,,0-35,0,120,N,Withdrawn,1506,-107.0,-66.0
675002,M,Wales,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn,1507,-109.0,-5.0
675021,M,Scotland,HE Qualification,80-90%,35-55,0,60,N,Distinction,1508,-85.0,
675046,M,South East Region,A Level or Equivalent,30-40%,35-55,0,120,N,Withdrawn,1509,-109.0,-58.0
675054,M,London Region,HE Qualification,30-40%,0-35,0,120,N,Pass,1510,-109.0,
675127,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn,1511,-71.0,2.0
675193,M,South West Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,1512,-60.0,
675225,M,North Western Region,Lower Than A Level,0-10%,0-35,0,120,Y,Pass,1513,-23.0,
675233,M,North Western Region,HE Qualification,0-10%,0-35,0,90,N,Pass,1514,-107.0,
675261,F,South West Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,1515,-52.0,
675273,F,London Region,HE Qualification,oct-20,0-35,0,120,N,Fail,1516,-7.0,
675279,M,Scotland,HE Qualification,50-60%,35-55,0,60,Y,Pass,1517,-36.0,
675315,M,West Midlands Region,HE Qualification,90-100%,0-35,0,150,N,Pass,1518,-45.0,
675328,M,North Western Region,HE Qualification,oct-20,35-55,0,120,N,Pass,1519,-100.0,
675337,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,90,N,Withdrawn,1520,-4.0,12.0
675474,M,Wales,Lower Than A Level,60-70%,0-35,0,90,N,Pass,1521,-107.0,
675486,F,North Western Region,Lower Than A Level,oct-20,0-35,0,180,Y,Withdrawn,1522,-64.0,65.0
675514,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,1523,-88.0,
675566,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Distinction,1524,-108.0,
675577,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,Y,Fail,1525,-44.0,
675613,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,90,N,Withdrawn,1526,-107.0,
675636,M,North Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,1527,-106.0,
675669,F,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,1528,-79.0,-38.0
675710,M,South East Region,A Level or Equivalent,60-70%,35-55,0,60,N,Distinction,1529,-53.0,
675818,M,East Midlands Region,A Level or Equivalent,oct-20,0-35,0,60,N,Withdrawn,1530,-88.0,12.0
675824,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,90,Y,Withdrawn,1531,-35.0,12.0
675829,M,Scotland,Lower Than A Level,oct-20,0-35,0,120,N,Withdrawn,1532,-77.0,-36.0
675843,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,Y,Withdrawn,1533,-29.0,84.0
675947,M,West Midlands Region,Lower Than A Level,oct-20,35-55,0,60,N,Withdrawn,1534,-106.0,37.0
675989,M,London Region,A Level or Equivalent,50-60%,35-55,0,60,N,Distinction,1535,-102.0,
676007,M,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,1536,-106.0,
676040,M,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,1537,-106.0,62.0
676064,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,1538,-63.0,
676103,M,South West Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,1539,-22.0,
676128,M,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,1540,-67.0,12.0
676139,M,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,Fail,1541,-67.0,
676190,M,Wales,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,1542,-52.0,
676194,M,London Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,1543,-74.0,12.0
676265,M,South West Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,1544,-78.0,
676272,M,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Fail,1545,-53.0,
676303,M,London Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass,1546,-105.0,
676320,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,120,N,Withdrawn,1547,-92.0,-5.0
676324,M,East Midlands Region,Lower Than A Level,70-80%,35-55,0,60,N,Withdrawn,1548,-98.0,12.0
676378,M,Ireland,HE Qualification,,35-55,0,60,N,Distinction,1549,-22.0,
676444,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Distinction,1550,-102.0,
676458,M,South West Region,Lower Than A Level,oct-20,0-35,0,60,N,Fail,1551,-102.0,
676459,M,Scotland,Lower Than A Level,30-40%,0-35,0,60,N,Pass,1552,-86.0,
676478,M,South West Region,A Level or Equivalent,70-80%,35-55,0,60,N,Distinction,1553,-45.0,
676492,M,Yorkshire Region,HE Qualification,60-70%,0-35,0,150,N,Pass,1554,-52.0,
676600,F,Yorkshire Region,Lower Than A Level,oct-20,0-35,0,60,N,Withdrawn,1555,-102.0,25.0
676610,M,North Region,A Level or Equivalent,,0-35,0,120,N,Distinction,1556,-13.0,
676626,M,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,1557,-45.0,
676627,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn,1558,-23.0,87.0
676866,M,South Region,A Level or Equivalent,50-60%,0-35,0,90,N,Pass,1559,-101.0,
676882,M,North Region,Lower Than A Level,oct-20,0-35,0,60,N,Pass,1560,-95.0,
676930,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,120,N,Withdrawn,1561,-99.0,-82.0
677027,M,East Anglian Region,HE Qualification,oct-20,0-35,0,90,N,Withdrawn,1562,-94.0,12.0
677081,M,South West Region,Lower Than A Level,0-10%,0-35,0,240,N,Withdrawn,1563,-51.0,12.0
677085,M,North Region,HE Qualification,,0-35,0,150,N,Pass,1564,-73.0,
677111,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass,1565,-79.0,
677138,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,N,Distinction,1566,-100.0,
677155,F,North Western Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass,1567,-64.0,
677167,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,1568,-95.0,
677206,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,1569,-65.0,
677221,F,Scotland,HE Qualification,30-40%,0-35,0,60,N,Distinction,1570,-74.0,
677235,M,Wales,Lower Than A Level,30-40%,0-35,0,60,N,Fail,1571,-37.0,
677327,F,South West Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,1572,-99.0,59.0
677369,M,London Region,HE Qualification,oct-20,35-55,0,120,N,Withdrawn,1573,-98.0,-10.0
677382,M,East Midlands Region,A Level or Equivalent,oct-20,0-35,0,120,N,Fail,1574,-99.0,
677400,F,Wales,HE Qualification,70-80%,35-55,0,60,N,Distinction,1575,-15.0,
677436,M,East Midlands Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass,1576,-67.0,
677456,M,Scotland,Lower Than A Level,0-10%,35-55,0,60,N,Pass,1577,-91.0,
677486,M,London Region,HE Qualification,60-70%,0-35,0,60,N,Withdrawn,1578,-50.0,233.0
677546,F,London Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,1579,-93.0,
677582,M,Wales,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,1580,-67.0,219.0
677608,M,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn,1581,-95.0,54.0
677643,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,1582,-22.0,38.0
677655,M,North Western Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,1583,-66.0,
677687,M,South East Region,Lower Than A Level,70-80%,0-35,0,60,Y,Fail,1584,-10.0,
677701,M,South Region,Lower Than A Level,50-60%,35-55,0,180,N,Withdrawn,1585,-86.0,44.0
677748,M,West Midlands Region,A Level or Equivalent,0-10%,35-55,0,120,N,Fail,1586,-84.0,
677767,F,Wales,A Level or Equivalent,80-90%,0-35,0,120,N,Fail,1587,-37.0,
677782,F,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,1588,-91.0,12.0
677828,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,120,N,Withdrawn,1589,-73.0,12.0
677833,M,South West Region,Lower Than A Level,oct-20,35-55,0,60,N,Pass,1590,-95.0,
677867,M,London Region,HE Qualification,50-60%,35-55,0,60,N,Withdrawn,1591,-64.0,170.0
677869,M,Wales,A Level or Equivalent,70-80%,0-35,0,120,Y,Fail,1592,-95.0,
678005,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,1593,-95.0,33.0
678044,M,Wales,Lower Than A Level,oct-20,0-35,0,120,N,Withdrawn,1594,-23.0,28.0
678088,M,South Region,Lower Than A Level,80-90%,35-55,0,180,N,Pass,1595,-94.0,
678090,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,90,N,Withdrawn,1596,-94.0,12.0
678127,F,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn,1597,-92.0,-68.0
678203,M,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass,1598,-94.0,
678235,F,West Midlands Region,A Level or Equivalent,60-70%,35-55,0,120,N,Pass,1599,-56.0,
678270,M,West Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,Fail,1600,-92.0,
678287,M,Scotland,Lower Than A Level,30-40%,0-35,0,90,N,Withdrawn,1601,-72.0,-37.0
678346,M,Scotland,A Level or Equivalent,oct-20,0-35,0,120,N,Withdrawn,1602,-73.0,163.0
678381,M,South West Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,1603,-87.0,
678397,M,East Midlands Region,HE Qualification,60-70%,0-35,0,60,N,Withdrawn,1604,-15.0,10.0
678407,M,Scotland,A Level or Equivalent,oct-20,0-35,0,240,N,Withdrawn,1605,-53.0,119.0
678452,M,South Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,1606,-93.0,
678474,M,Scotland,A Level or Equivalent,oct-20,0-35,0,120,N,Fail,1607,-30.0,
678528,M,North Region,Lower Than A Level,,0-35,0,60,N,Fail,1608,-28.0,
678619,F,Scotland,HE Qualification,80-90%,0-35,0,60,N,Withdrawn,1609,-23.0,118.0
678628,M,London Region,A Level or Equivalent,oct-20,0-35,0,120,N,Pass,1610,-77.0,
678639,M,South West Region,Lower Than A Level,30-40%,0-35,0,120,N,Withdrawn,1611,-92.0,86.0
678659,F,South East Region,HE Qualification,70-80%,35-55,0,60,N,Pass,1612,-79.0,
678769,M,London Region,A Level or Equivalent,40-50%,0-35,0,180,N,Withdrawn,1613,-91.0,12.0
678819,M,Wales,A Level or Equivalent,40-50%,35-55,0,120,N,Distinction,1614,-25.0,
678831,F,Scotland,HE Qualification,90-100%,0-35,0,300,N,Withdrawn,1615,-10.0,100.0
678859,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,90,N,Distinction,1616,-63.0,
678877,F,Scotland,HE Qualification,60-70%,0-35,0,120,N,Withdrawn,1617,-59.0,99.0
678946,M,London Region,HE Qualification,20-30%,0-35,0,60,N,Pass,1618,-25.0,
678954,M,East Anglian Region,HE Qualification,60-70%,0-35,0,90,N,Distinction,1619,-52.0,
679019,M,Wales,Lower Than A Level,70-80%,0-35,0,120,N,Fail,1620,-23.0,
679036,F,London Region,HE Qualification,90-100%,35-55,0,60,N,Distinction,1621,-60.0,
679111,M,Scotland,HE Qualification,40-50%,35-55,0,60,N,Fail,1622,-16.0,
679119,M,North Region,Lower Than A Level,,0-35,0,120,N,Withdrawn,1623,-17.0,26.0
679189,M,South East Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,1624,-38.0,
679227,M,Wales,HE Qualification,80-90%,35-55,0,60,N,Pass,1625,-32.0,
679237,M,London Region,A Level or Equivalent,80-90%,0-35,0,120,N,Fail,1626,-17.0,
679251,M,Wales,Lower Than A Level,50-60%,0-35,0,120,Y,Fail,1627,-67.0,
679262,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,1628,-37.0,
679269,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,Y,Withdrawn,1629,-87.0,44.0
679278,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Pass,1630,-70.0,
679337,M,East Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,1631,-45.0,24.0
679342,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,1632,-71.0,
679384,M,North Western Region,HE Qualification,0-10%,35-55,0,60,N,Pass,1633,-32.0,
679386,M,South West Region,Lower Than A Level,70-80%,0-35,0,120,N,Pass,1634,-23.0,
679402,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,120,N,Distinction,1635,-87.0,
679445,M,South East Region,HE Qualification,90-100%,0-35,0,60,N,Pass,1636,-71.0,
679448,F,East Anglian Region,Lower Than A Level,50-60%,35-55,0,90,N,Pass,1637,-79.0,
679498,M,South East Region,A Level or Equivalent,oct-20,0-35,0,120,N,Pass,1638,-79.0,
679502,M,South Region,A Level or Equivalent,90-100%,0-35,0,180,N,Withdrawn,1639,-22.0,44.0
679509,M,South East Region,HE Qualification,90-100%,0-35,0,60,N,Pass,1640,-16.0,
679594,M,London Region,A Level or Equivalent,oct-20,0-35,0,60,N,Distinction,1641,-81.0,
679676,F,Wales,Lower Than A Level,80-90%,35-55,0,60,N,Withdrawn,1642,-21.0,166.0
679688,M,Ireland,Lower Than A Level,50-60%,35-55,0,60,N,Withdrawn,1643,-46.0,45.0
679749,M,Scotland,HE Qualification,50-60%,0-35,0,120,N,Withdrawn,1644,-51.0,58.0
679788,M,South Region,HE Qualification,30-40%,0-35,0,120,N,Pass,1645,-59.0,
679790,F,London Region,HE Qualification,70-80%,0-35,0,120,N,Pass,1646,-46.0,
679938,M,Wales,Lower Than A Level,0-10%,35-55,0,120,N,Withdrawn,1647,-18.0,60.0
679939,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,1648,-37.0,
679949,F,South Region,A Level or Equivalent,60-70%,35-55,0,60,N,Fail,1649,-58.0,
680014,M,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,1650,-84.0,
680018,M,Scotland,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn,1651,-67.0,170.0
680027,M,London Region,A Level or Equivalent,30-40%,35-55,0,120,Y,Distinction,1652,-23.0,
680072,F,North Region,Lower Than A Level,,0-35,0,120,N,Withdrawn,1653,-22.0,-16.0
680080,M,North Region,A Level or Equivalent,oct-20,0-35,0,90,N,Pass,1654,-85.0,
680145,M,North Western Region,Lower Than A Level,30-40%,0-35,0,90,Y,Pass,1655,-79.0,
680212,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,90,N,Fail,1656,-25.0,
680222,F,South East Region,Lower Than A Level,oct-20,0-35,0,180,N,Withdrawn,1657,-81.0,12.0
680231,M,South West Region,Lower Than A Level,30-40%,0-35,0,90,N,Withdrawn,1658,-59.0,12.0
680255,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,90,N,Fail,1659,-73.0,
680266,F,Yorkshire Region,HE Qualification,oct-20,35-55,0,60,N,Distinction,1660,-72.0,
680270,M,Ireland,Lower Than A Level,60-70%,0-35,0,60,N,Fail,1661,5.0,
680273,M,London Region,Lower Than A Level,40-50%,35-55,0,60,N,Withdrawn,1662,-81.0,12.0
680312,M,South West Region,A Level or Equivalent,oct-20,0-35,0,120,N,Withdrawn,1663,-34.0,6.0
680322,M,Wales,A Level or Equivalent,80-90%,0-35,0,150,Y,Pass,1664,-43.0,
680343,M,South Region,A Level or Equivalent,70-80%,35-55,0,60,N,Distinction,1665,-21.0,
680348,M,Scotland,HE Qualification,80-90%,0-35,0,120,N,Pass,1666,-73.0,
680349,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,1667,-71.0,
680374,M,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,1668,-84.0,-22.0
680410,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,150,N,Withdrawn,1669,-23.0,59.0
680443,M,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,180,N,Distinction,1670,-38.0,
680464,M,Ireland,A Level or Equivalent,80-90%,0-35,0,120,N,Distinction,1671,-43.0,
680506,F,East Anglian Region,HE Qualification,80-90%,0-35,0,60,N,Distinction,1672,-25.0,
680517,M,North Western Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn,1673,-49.0,52.0
680572,M,South East Region,Lower Than A Level,20-30%,0-35,0,150,N,Pass,1674,-81.0,
680708,F,Scotland,Lower Than A Level,30-40%,0-35,0,120,N,Pass,1675,-43.0,
680713,M,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,1676,-78.0,
680714,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,90,N,Withdrawn,1677,-18.0,12.0
680715,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Withdrawn,1678,-81.0,-68.0
680747,M,West Midlands Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,1679,-67.0,
680766,M,London Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,1680,-79.0,12.0
680775,M,Wales,Lower Than A Level,90-100%,0-35,0,120,N,Pass,1681,-15.0,
680810,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,120,N,Distinction,1682,-14.0,
680855,M,Wales,Lower Than A Level,20-30%,35-55,0,60,N,Fail,1683,-41.0,
680872,M,East Midlands Region,A Level or Equivalent,oct-20,0-35,0,60,N,Pass,1684,-23.0,
680912,F,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass,1685,-79.0,
680938,F,London Region,A Level or Equivalent,80-90%,0-35,0,180,N,Withdrawn,1686,-28.0,10.0
680955,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,1687,-79.0,
680974,M,East Anglian Region,HE Qualification,80-90%,0-35,0,60,N,Distinction,1688,-37.0,
681004,M,London Region,No Formal quals,20-30%,35-55,0,60,N,Distinction,1689,-79.0,
681052,M,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,90,N,Withdrawn,1690,-74.0,-61.0
681063,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,1691,-79.0,-26.0
681073,M,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,90,N,Withdrawn,1692,-79.0,12.0
681120,M,East Midlands Region,Lower Than A Level,oct-20,0-35,0,120,Y,Withdrawn,1693,-73.0,12.0
681152,F,South Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,1694,-67.0,102.0
681235,F,West Midlands Region,Lower Than A Level,oct-20,0-35,0,120,N,Pass,1695,-79.0,
681277,M,London Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,1696,-79.0,52.0
681298,M,Wales,A Level or Equivalent,20-30%,0-35,0,90,N,Fail,1697,-23.0,
681328,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction,1698,-71.0,
681335,M,North Western Region,Lower Than A Level,0-10%,35-55,0,120,N,Withdrawn,1699,-70.0,12.0
681341,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,1700,-79.0,
681352,F,South West Region,A Level or Equivalent,0-10%,0-35,0,120,Y,Pass,1701,-24.0,
681354,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,1702,-44.0,
681393,M,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,1703,-78.0,-10.0
681397,M,West Midlands Region,Lower Than A Level,50-60%,0-35,0,120,N,Withdrawn,1704,-29.0,12.0
681452,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,90,N,Pass,1705,-46.0,
681490,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,120,N,Distinction,1706,-59.0,
681608,M,North Region,A Level or Equivalent,,0-35,0,60,N,Pass,1707,-36.0,
681633,F,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,1708,-24.0,
681652,M,East Midlands Region,A Level or Equivalent,oct-20,0-35,0,90,N,Pass,1709,-67.0,
681655,M,South Region,A Level or Equivalent,70-80%,0-35,0,90,N,Pass,1710,-58.0,
681658,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,1711,-38.0,
681691,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,1712,-50.0,12.0
681735,M,Scotland,Lower Than A Level,60-70%,0-35,0,120,N,Withdrawn,1713,-43.0,109.0
681755,M,North Region,HE Qualification,,0-35,0,120,N,Pass,1714,-32.0,
681763,M,North Western Region,Lower Than A Level,oct-20,0-35,0,60,N,Pass,1715,-77.0,
681938,M,South West Region,A Level or Equivalent,90-100%,0-35,0,120,N,Distinction,1716,-23.0,
681973,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,1717,-24.0,
682015,M,North Western Region,Lower Than A Level,30-40%,0-35,0,60,Y,Withdrawn,1718,-57.0,40.0
682019,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,1719,-74.0,240.0
682025,F,South East Region,Lower Than A Level,20-30%,0-35,0,240,Y,Withdrawn,1720,-74.0,12.0
682050,F,Scotland,Lower Than A Level,40-50%,0-35,0,120,N,Fail,1721,-28.0,
682070,M,Ireland,HE Qualification,30-40%,35-55,0,90,N,Pass,1722,-32.0,
682098,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,1723,-14.0,5.0
682142,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,1724,-70.0,-15.0
682276,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,1725,-46.0,144.0
